dt,Global_active_power(t-2),Global_active_power(t-1),Global_active_power(t-0),Global_intensity(t-2),Global_intensity(t-1),Global_intensity(t-0),Global_reactive_power(t-2),Global_reactive_power(t-1),Global_reactive_power(t-0),Voltage(t-2),Voltage(t-1),Voltage(t-0),Sub_metering_1(t-2),Sub_metering_1(t-1),Sub_metering_1(t-0),Sub_metering_2(t-2),Sub_metering_2(t-1),Sub_metering_2(t-0),Sub_metering_3(t-2),Sub_metering_3(t-1),Sub_metering_3(t-0)
2007-02-01,0.7326256332888921,0.265560353150826,1.3801883492204932,0.7226669667586413,0.27256352884186297,1.3940829039103815,-0.23265790587463722,0.06859399777743799,0.16851046457475918,0.04609418884761069,0.4907970650915354,-0.44603611494794293,-0.2988952248026773,-0.2988952248026773,-1.0061004966922154,-0.743510281258379,-0.2001415035563225,1.9762187512043035,1.5821744665986,-0.2822867877193608,1.5291665604237614
2007-02-02,0.265560353150826,1.3801883492204932,0.4643077038435582,0.27256352884186297,1.3940829039103815,0.4526213401392269,0.06859399777743799,0.16851046457475918,-0.5377451467959403,0.4907970650915354,-0.44603611494794293,-0.21618507717096608,-0.2988952248026773,-1.0061004966922154,-0.26929714129527893,-0.2001415035563225,1.9762187512043035,-0.6992714073215744,-0.2822867877193608,1.5291665604237614,1.0287404362880326
2007-02-03,1.3801883492204932,0.4643077038435582,0.1974851119318638,1.3940829039103815,0.4526213401392269,0.17945284869585043,0.16851046457475918,-0.5377451467959403,-0.7497167251498945,-0.44603611494794293,-0.21618507717096608,-0.2443670341212528,-1.0061004966922154,-0.26929714129527893,-1.0061004966922154,1.9762187512043035,-0.6992714073215744,-0.7136971270835759,1.5291665604237614,1.0287404362880326,0.5545558498626204
2007-02-04,0.4643077038435582,0.1974851119318638,4.211083202536708,0.4526213401392269,0.17945284869585043,4.288896415069506,-0.5377451467959403,-0.7497167251498945,1.3514550049951275,-0.21618507717096608,-0.2443670341212528,-0.9393728613450109,-0.26929714129527893,-1.0061004966922154,1.9826761910974091,-0.6992714073215744,-0.7136971270835759,1.3140782141284346,1.0287404362880326,0.5545558498626204,2.2592061395247565
2007-02-05,0.1974851119318638,4.211083202536708,3.473980354789621,0.17945284869585043,4.288896415069506,3.5489418130971364,-0.7497167251498945,1.3514550049951275,0.17851397312233505,-0.2443670341212528,-0.9393728613450109,-0.586481622630809,-1.0061004966922154,1.9826761910974091,1.1293697410436918,-0.7136971270835759,1.3140782141284346,1.3256187899380358,0.5545558498626204,2.2592061395247565,1.3769656417039282
2007-02-06,4.211083202536708,3.473980354789621,0.15932681686888608,4.288896415069506,3.5489418130971364,0.14962127156169092,1.3514550049951275,0.17851397312233505,-0.5977661980813912,-0.9393728613450109,-0.586481622630809,-0.012116666676094054,1.9826761910974091,1.1293697410436918,-0.441847670678835,1.3140782141284346,1.3256187899380358,0.34803584739973437,2.2592061395247565,1.3769656417039282,-0.36101140085030936
2007-02-07,3.473980354789621,0.15932681686888608,-0.4724532910940234,3.5489418130971364,0.14962127156169092,-0.4707604799142559,0.17851397312233505,-0.5977661980813912,-0.6899329112213031,-0.586481622630809,-0.012116666676094054,0.2093604394481551,1.1293697410436918,-0.441847670678835,-0.2598509444312157,1.3256187899380358,0.34803584739973437,-0.6901351181389734,1.3769656417039282,-0.36101140085030936,-1.2353794373580427
2007-02-08,0.15932681686888608,-0.4724532910940234,1.3194674498715244,0.14962127156169092,-0.4707604799142559,1.3160112833113424,-0.5977661980813912,-0.6899329112213031,0.004816688341711681,-0.012116666676094054,0.2093604394481551,0.15350146922067553,-0.441847670678835,-0.2598509444312157,1.071433066944104,0.34803584739973437,-0.6901351181389734,0.8043694492043817,-0.36101140085030936,-1.2353794373580427,0.724601014225469
2007-02-09,-0.4724532910940234,1.3194674498715244,0.4246370787749668,-0.4707604799142559,1.3160112833113424,0.402819864262366,-0.6899329112213031,0.004816688341711681,-0.7624880028608306,0.2093604394481551,0.15350146922067553,0.46953520868147053,-0.2598509444312157,1.071433066944104,0.3957151179347766,-0.6901351181389734,0.8043694492043817,-0.7088885538295754,-1.2353794373580427,0.724601014225469,0.24464328950378691
2007-02-10,1.3194674498715244,0.4246370787749668,0.11670629866575112,1.3160112833113424,0.402819864262366,0.09447805322279038,0.004816688341711681,-0.7624880028608306,-0.3835013252777957,0.15350146922067553,0.46953520868147053,0.4417870288463495,1.071433066944104,0.3957151179347766,-1.0061004966922154,0.8043694492043817,-0.7088885538295754,0.5793282209171585,0.724601014225469,0.24464328950378691,0.14308853856486356
2007-02-11,0.4246370787749668,0.11670629866575112,2.171317062359115,0.402819864262366,0.09447805322279038,2.210712055376335,-0.7624880028608306,-0.3835013252777957,0.3066221458264587,0.46953520868147053,0.4417870288463495,-0.3895773123034144,0.3957151179347766,-1.0061004966922154,2.18734378981878,-0.7088885538295754,0.5793282209171585,0.47642475328154776,0.24464328950378691,0.14308853856486356,1.359383811438016
2007-02-12,0.11670629866575112,2.171317062359115,3.4319885580494933,0.09447805322279038,2.210712055376335,3.5260955914902596,-0.3835013252777957,0.3066221458264587,0.5308114480586761,0.4417870288463495,-0.3895773123034144,-0.6485490278189514,-1.0061004966922154,2.18734378981878,0.5241833952860372,0.5793282209171585,0.47642475328154776,1.4064028206052441,0.14308853856486356,1.359383811438016,1.020605559597835
2007-02-13,2.171317062359115,3.4319885580494933,0.5541129182218251,2.210712055376335,3.5260955914902596,0.5537857243049296,0.3066221458264587,0.5308114480586761,-0.8058233600471635,-0.3895773123034144,-0.6485490278189514,-0.3594806360557487,2.18734378981878,0.5241833952860372,0.3963448643923807,0.47642475328154776,1.4064028206052441,-0.6930202620913737,1.359383811438016,1.020605559597835,0.6015282023640863
2007-02-14,3.4319885580494933,0.5541129182218251,-0.23274728595713323,3.5260955914902596,0.5537857243049296,-0.25076287113148893,0.5308114480586761,-0.8058233600471635,-0.8458769337969412,-0.6485490278189514,-0.3594806360557487,0.1618754008734171,0.5241833952860372,0.3963448643923807,-1.0061004966922154,1.4064028206052441,-0.6930202620913737,0.47498218130534753,1.020605559597835,0.6015282023640863,-0.7790390965756454
2007-02-15,0.5541129182218251,-0.23274728595713323,1.609450781082666,0.5537857243049296,-0.25076287113148893,1.6257501654563733,-0.8058233600471635,-0.8458769337969412,0.49506768629184683,-0.3594806360557487,0.1618754008734171,-0.2243590646846867,0.3963448643923807,-1.0061004966922154,1.068914081113687,-0.6930202620913737,0.47498218130534753,0.9390095003163959,0.6015282023640863,-0.7790390965756454,0.6177979557444826
2007-02-16,-0.23274728595713323,1.609450781082666,0.7371830142720996,-0.25076287113148893,1.6257501654563733,0.7412397943958868,-0.8458769337969412,0.49506768629184683,-0.22735960490477536,0.1618754008734171,-0.2243590646846867,-0.080968617055949,-1.0061004966922154,1.068914081113687,-1.0061004966922154,0.47498218130534753,0.9390095003163959,0.2513835249943244,-0.7790390965756454,0.6177979557444826,1.2604532142701246
2007-02-17,1.609450781082666,0.7371830142720996,0.2566053204209588,1.6257501654563733,0.7412397943958868,0.283411375072466,0.49506768629184683,-0.22735960490477536,-0.5096325200080911,-0.2243590646846867,-0.080968617055949,-0.006928285712785283,1.068914081113687,-1.0061004966922154,-0.28315156336257175,0.9390095003163959,0.2513835249943244,-0.47182589240735073,0.6177979557444826,1.2604532142701246,-0.14058248408365367
2007-02-18,0.7371830142720996,0.2566053204209588,0.8927762831417385,0.7412397943958868,0.283411375072466,0.9240095672509012,-0.22735960490477536,-0.5096325200080911,1.2159133951094052,-0.080968617055949,-0.006928285712785283,-0.7413231083229054,-1.0061004966922154,-0.28315156336257175,0.10540200097923146,0.2513835249943244,-0.47182589240735073,0.18550607141451758,1.2604532142701246,-0.14058248408365367,-0.5426028418056968
2007-02-19,0.2566053204209588,0.8927762831417385,3.8713017329609594,0.283411375072466,0.9240095672509012,3.9474358007652866,-0.5096325200080911,1.2159133951094052,1.5431823288970714,-0.006928285712785283,-0.7413231083229054,-0.812194833395219,-0.28315156336257175,0.10540200097923146,2.8397611198967514,-0.47182589240735073,0.18550607141451758,2.963418840250606,-0.14058248408365367,-0.5426028418056968,1.024541790254382
2007-02-20,0.8927762831417385,3.8713017329609594,1.0791870991819406,0.9240095672509012,3.9474358007652866,1.1092447597037804,1.2159133951094052,1.5431823288970714,-0.01740454408412696,-0.7413231083229054,-0.812194833395219,-0.5102317391073042,0.10540200097923146,2.8397611198967514,0.022905215033078723,0.18550607141451758,2.963418840250606,0.5096039087341512,-0.5426028418056968,1.024541790254382,1.0129955136618431
2007-02-21,3.8713017329609594,1.0791870991819406,2.7160957138193327,3.9474358007652866,1.1092447597037804,2.7223688025864625,1.5431823288970714,-0.01740454408412696,0.19164110686855923,-0.812194833395219,-0.5102317391073042,-0.4732115734357085,2.8397611198967514,0.022905215033078723,0.2899177130572677,2.963418840250606,0.5096039087341512,1.6112480412256653,1.024541790254382,1.0129955136618431,0.12813086206998323
2007-02-22,1.0791870991819406,2.7160957138193327,0.8859147229589674,1.1092447597037804,2.7223688025864625,0.8916303898656155,-0.01740454408412696,0.19164110686855923,0.24525674951880427,-0.5102317391073042,-0.4732115734357085,-0.18259785069979467,0.022905215033078723,0.2899177130572677,1.2150152592778658,0.5096039087341512,1.6112480412256653,0.23647694790692284,1.0129955136618431,0.12813086206998323,0.6096630790542842
2007-02-23,2.7160957138193327,0.8859147229589674,3.0995172499166084,2.7223688025864625,0.8916303898656155,3.1403396050777412,0.19164110686855923,0.24525674951880427,-0.7787387618057051,-0.4732115734357085,-0.18259785069979467,-1.0808892562809098,0.2899177130572677,1.2150152592778658,-0.11878773792787059,1.6112480412256653,0.23647694790692284,1.1005775616508127,0.12813086206998323,0.6096630790542842,0.8030632119793142
2007-02-24,0.8859147229589674,3.0995172499166084,-0.40448340320129506,0.8916303898656155,3.1403396050777412,-0.4391209284083294,0.24525674951880427,-0.7787387618057051,-0.5559333441551685,-0.18259785069979467,-1.0808892562809098,-0.07279801842595049,1.2150152592778658,-0.11878773792787059,-1.0061004966922154,0.23647694790692284,1.1005775616508127,-0.6430111002497685,0.6096630790542842,0.8030632119793142,0.4097025617016755
2007-02-25,3.0995172499166084,-0.40448340320129506,-1.421581407133687,3.1403396050777412,-0.4391209284083294,-1.4684336105167197,-0.7787387618057051,-0.5559333441551685,-1.092524705811857,-1.0808892562809098,-0.07279801842595049,-0.47435362724671115,-0.11878773792787059,-1.0061004966922154,-1.0061004966922154,1.1005775616508127,-0.6430111002497685,-0.7103311258057754,0.8030632119793142,0.4097025617016755,-1.4859861224915618
2007-02-26,-0.40448340320129506,-1.421581407133687,-1.7838303231523769,-0.4391209284083294,-1.4684336105167197,-1.8374247436637594,-0.5559333441551685,-1.092524705811857,-1.2598956610762266,-0.07279801842595049,-0.47435362724671115,0.4130459060835541,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.6430111002497685,-0.7103311258057754,-0.7266802748693773,0.4097025617016755,-1.4859861224915618,-1.9851001697417747
2007-02-27,-1.421581407133687,-1.7838303231523769,-1.6704157682145706,-1.4684336105167197,-1.8374247436637594,-1.7210569386445593,-1.092524705811857,-1.2598956610762266,-1.3677595793283415,-0.47435362724671115,0.4130459060835541,0.21396254352924782,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.7103311258057754,-0.7266802748693773,-0.7257185602185772,-1.4859861224915618,-1.9851001697417747,-1.678074178531076
2007-02-28,-1.7838303231523769,-1.6704157682145706,-1.7560102480378836,-1.8374247436637594,-1.7210569386445593,-1.8005256303490556,-1.2598956610762266,-1.3677595793283415,-1.2704131838969974,0.4130459060835541,0.21396254352924782,1.0292534092322556,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.7266802748693773,-0.7257185602185772,-0.7338931347503779,-1.9851001697417747,-1.678074178531076,-1.91582251018654
2007-03-01,-1.6704157682145706,-1.7560102480378836,-1.7514868519986222,-1.7210569386445593,-1.8005256303490556,-1.7982245720577152,-1.3677595793283415,-1.2704131838969974,-1.2670918609009645,0.21396254352924782,1.0292534092322556,0.6463298830609275,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.7257185602185772,-0.7338931347503779,-0.7213908442899766,-1.678074178531076,-1.91582251018654,-1.9029641567084852
2007-03-02,-1.7560102480378836,-1.7514868519986222,-1.7569414355020139,-1.8005256303490556,-1.7982245720577152,-1.809812044167678,-1.2704131838969974,-1.2670918609009645,-1.3806494757177068,1.0292534092322556,0.6463298830609275,0.2372950078874503,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.7338931347503779,-0.7213908442899766,-0.7329314200995779,-1.91582251018654,-1.9029641567084852,-1.901127249068763
2007-03-03,-1.7514868519986222,-1.7569414355020139,-1.7601292232441828,-1.7982245720577152,-1.809812044167678,-1.8110447539666101,-1.2670918609009645,-1.3806494757177068,-1.3929067391554473,0.6463298830609275,0.2372950078874503,-0.1188495591904181,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.7213908442899766,-0.7329314200995779,-0.7213908442899766,-1.9029641567084852,-1.901127249068763,-1.9040138182168977
2007-03-04,-1.7569414355020139,-1.7601292232441828,-1.2445198491731297,-1.809812044167678,-1.8110447539666101,-1.281883527611646,-1.3806494757177068,-1.3929067391554473,-0.8396692229591178,0.2372950078874503,-0.1188495591904181,0.22103514383653383,-1.0061004966922154,-1.0061004966922154,-1.0061004966922154,-0.7329314200995779,-0.7213908442899766,-0.7180248430121764,-1.901127249068763,-1.9040138182168977,-1.21438620718979
2007-03-05,-1.7601292232441828,-1.2445198491731297,0.9162055034983616,-1.8110447539666101,-1.281883527611646,0.9411853237826897,-1.3929067391554473,-0.8396692229591178,-0.03523688540806553,-0.1188495591904181,0.22103514383653383,-0.3930068626201305,-1.0061004966922154,-1.0061004966922154,-0.07659472526838795,-0.7213908442899766,-0.7180248430121764,3.3038658266338414,-1.9040138182168977,-1.21438620718979,0.048094172053519096
2007-03-06,-1.2445198491731297,0.9162055034983616,1.884151083001127,-1.281883527611646,0.9411853237826897,1.9364752154405513,-0.8396692229591178,-0.03523688540806553,0.5632734263889497,0.22103514383653383,-0.3930068626201305,-0.3924646412261768,-1.0061004966922154,-0.07659472526838795,2.6004574660071476,-0.7180248430121764,3.3038658266338414,4.937819018343212,-1.21438620718979,0.048094172053519096,0.21026687510327297
2007-03-07,0.9162055034983616,1.884151083001127,-0.5182989804776688,0.9411853237826897,1.9364752154405513,-0.5158776585551748,-0.03523688540806553,0.5632734263889497,0.17167362933288588,-0.3930068626201305,-0.3924646412261768,0.0746285897039687,-0.07659472526838795,2.6004574660071476,-1.0061004966922154,3.3038658266338414,4.937819018343212,-0.04819058872990679,0.048094172053519096,0.21026687510327297,-1.1873574233481643
2007-03-08,1.884151083001127,-0.5182989804776688,1.3996515266185765,1.9364752154405513,-0.5158776585551748,1.4008217174778776,0.5632734263889497,0.17167362933288588,-0.12384503819508497,-0.3924646412261768,0.0746285897039687,-0.24965030382850278,2.6004574660071476,-1.0061004966922154,-0.32849330831007556,4.937819018343212,-0.04819058872990679,1.4044793913036442,0.21026687510327297,-1.1873574233481643,1.6501400492683191
2007-03-09,-0.5182989804776688,1.3996515266185765,0.03503028287945398,-0.5158776585551748,1.4008217174778776,0.057743301214611,0.17167362933288588,-0.12384503819508497,0.19650447268417903,0.0746285897039687,-0.24965030382850278,-0.08282233644649675,-1.0061004966922154,-0.32849330831007556,0.3667467808849824,-0.04819058872990679,1.4044793913036442,0.7428197115531756,-1.1873574233481643,1.6501400492683191,-0.674335361111484
2007-03-10,1.3996515266185765,0.03503028287945398,-0.4739282376612955,1.4008217174778776,0.057743301214611,-0.49483941132006504,-0.12384503819508497,0.19650447268417903,-1.1511223329561509,-0.24965030382850278,-0.08282233644649675,0.026021830620518993,-0.32849330831007556,0.3667467808849824,-0.31778761853080384,1.4044793913036442,0.7428197115531756,-0.7189865576629765,1.6501400492683191,-0.674335361111484,-0.15580257595563704
