dt,Global_active_power(t+1)
2008-01-07,0.2451965747381643
2008-01-08,0.8360859981448084
2008-01-09,0.4025910456369608
2008-01-10,0.5820927225728671
2008-01-11,0.26219584370013566
2008-01-12,2.2428213844222653
2008-01-13,2.2678037167172374
2008-01-14,0.804449413825138
2008-01-15,1.9293170735058451
2008-01-16,0.9929299129516734
2008-01-17,0.035285169959051475
2008-01-18,1.0798226176337378
2008-01-19,0.7286188083976158
2008-01-20,0.3209048343674799
2008-01-21,0.5224865293853389
2008-01-22,1.3143697082795702
2008-01-23,0.5620959815548264
2008-01-24,0.1588884110919781
2008-01-25,1.1696584184615573
2008-01-26,2.180934801495936
2008-01-27,1.4107985882329837
2008-01-28,1.2857849719262826
2008-01-29,1.9108156700214445
2008-01-30,0.15145250535651325
2008-01-31,0.6837858703435724
2008-02-01,-0.0286575020760324
2008-02-02,2.3601204184531417
2008-02-03,0.9057857196844071
2008-02-04,0.13019832141245752
2008-02-05,1.5649033165577722
2008-02-06,0.20055055387582582
2008-02-07,-0.05642659977460673
2008-02-08,0.6780797982549778
2008-02-09,0.9358759890545173
2008-02-10,1.075958529507036
2008-02-11,0.23874283388275014
2008-02-12,0.741349568399924
2008-02-13,0.5930052880740447
2008-02-14,0.09023882432032264
2008-02-15,0.7709334621052342
2008-02-16,1.3516341993167578
2008-02-17,0.6488595434498936
2008-02-18,-0.0630638593273314
2008-02-19,0.9777454399964384
2008-02-20,1.1933357289089888
2008-02-21,0.1399044214035386
2008-02-22,0.3076439092396087
2008-02-23,0.4842126855129434
2008-02-24,-0.4902478077443397
2008-02-25,-1.7791607918541466
2008-02-26,-1.774688373230805
2008-02-27,-1.6734132402706399
2008-02-28,-1.7711811270155404
2008-02-29,-0.37072275988497716
2008-03-01,-0.696081019249889
2008-03-02,-0.6615013387844633
2008-03-03,-0.8682589407653537
2008-03-04,0.19961596791730093
2008-03-05,0.8253093724194166
2008-03-06,1.6171585663697012
2008-03-07,0.5292121497923242
2008-03-08,1.184618590786746
2008-03-09,0.015193271097961392
2008-03-10,0.11413703690340546
2008-03-11,1.1020045905475295
2008-03-12,0.37844814145746364
2008-03-13,0.21070185663260474
2008-03-14,1.1192995285218337
2008-03-15,0.04211274519787594
2008-03-16,0.4255648677447029
2008-03-17,0.264065015617186
2008-03-18,0.6220080392378717
2008-03-19,-0.4130340150982003
2008-03-20,-0.5067882799630351
2008-03-21,0.8749851649858168
2008-03-22,0.853020695713282
2008-03-23,1.316021376555363
2008-03-24,0.721764045203634
2008-03-25,0.789027046262278
2008-03-26,0.13926210596295271
2008-03-27,-0.3070451704126745
2008-03-28,0.5673908358216698
2008-03-29,1.5626840997180746
2008-03-30,1.0108399784114073
2008-03-31,-0.29557865032517133
2008-04-01,0.9813750320099105
2008-04-02,0.23815829284687265
2008-04-03,-0.7183751424787035
2008-04-04,0.13662147581832004
2008-04-05,0.712401193146411
2008-04-06,0.24605299532561287
2008-04-07,-0.02154445330805878
2008-04-08,1.8793660028934795
2008-04-09,-0.5652797669891223
2008-04-10,-0.12535486308662255
2008-04-11,0.5542046775704806
2008-04-12,2.1215053300169298
2008-04-13,1.1579845902159807
2008-04-14,0.06468214647265617
2008-04-15,0.20202210194870351
2008-04-16,-0.10612278330737487
2008-04-17,-0.26449602059182653
2008-04-18,0.5282503758786425
2008-04-19,1.1931997891332033
2008-04-20,0.40765140379057413
2008-04-21,-0.6582217916936394
2008-04-22,0.1294132692072965
2008-04-23,-0.32997481209328633
2008-04-24,-0.8627839662955945
2008-04-25,-0.4822171654898139
2008-04-26,-1.101708317721718
2008-04-27,-0.9231616177107047
2008-04-28,-1.516518348047855
2008-04-29,0.7155515974502388
2008-04-30,-0.7643057942222151
2008-05-01,-1.6576204368187644
2008-05-02,-0.09133253570191756
2008-05-03,-0.4450614262732543
2008-05-04,-0.13686896209565064
2008-05-05,-0.3136552420102424
2008-05-06,0.4052078863208306
2008-05-07,-0.6376473066285104
2008-05-08,0.9603825321342405
2008-05-09,0.3326364370177645
2008-05-10,0.6076697913869005
2008-05-11,0.10094068316903246
2008-05-12,-0.04641123679361307
2008-05-13,-0.12680262169873738
2008-05-14,0.05564215138292385
2008-05-15,-0.6605803468035167
2008-05-16,0.16926061598440847
2008-05-17,0.1800134522490379
2008-05-18,0.428959963644945
2008-05-19,-0.8857407959313633
2008-05-20,0.050666755589176146
2008-05-21,-0.38641700699940795
2008-05-22,-0.9764704007849717
2008-05-23,-0.1131712606818508
2008-05-24,0.04869902733468154
2008-05-25,0.8445040687603228
2008-05-26,-0.44487450908154885
2008-05-27,0.26709307412280703
2008-05-28,-0.7428171141649287
2008-05-29,-0.7076359001916527
2008-05-30,-0.26214766096513287
2008-05-31,0.15285268504710395
2008-06-01,0.5052867492540841
2008-06-02,-0.8113987310486919
2008-06-03,0.07867374789537496
2008-06-04,0.0635436508504534
2008-06-05,-0.7331212096570311
2008-06-06,-0.5672135102996708
2008-06-07,0.5623950490615542
2008-06-08,-0.01562427607260194
2008-06-09,-0.3837220009444613
2008-06-10,-0.8231609201485284
2008-06-11,-0.72780596442382
2008-06-12,-0.49649424044168133
2008-06-13,0.5498478077565564
2008-06-14,-0.28308918342488215
2008-06-15,1.2533395459406889
2008-06-16,-0.42221674695250777
2008-06-17,-0.6906298342408921
2008-06-18,0.5812974748845219
2008-06-19,0.062133275676679006
2008-06-20,0.2117044124790228
2008-06-21,0.310515637003076
2008-06-22,0.02531738589958304
2008-06-23,-0.5092997673206715
2008-06-24,0.3448370318945093
2008-06-25,-0.49235147577461985
2008-06-26,-0.8419715866228408
2008-06-27,0.34602650493263226
2008-06-28,-0.5823605998165652
2008-06-29,-1.3630763261300212
2008-06-30,-1.2698828128403012
2008-07-01,-0.5714174478658359
2008-07-02,-0.6870308286769722
2008-07-03,-0.7700254602883881
2008-07-04,-1.0356857671171167
2008-07-05,-0.14006694532100356
2008-07-06,0.43083933104517846
2008-07-07,-0.9653879105640623
2008-07-08,-0.7226946288542867
2008-07-09,-1.0742620769906346
2008-07-10,-0.5101833758632768
2008-07-11,-0.5051875891031617
2008-07-12,-0.3783625752841196
2008-07-13,-0.5044773037746824
2008-07-14,-0.7027930456792959
2008-07-15,-0.6723187464425912
2008-07-16,-0.8062160270968713
2008-07-17,-0.39489625051402566
2008-07-18,-0.4926675357533209
2008-07-19,-0.3525985892783811
2008-07-20,-1.0365116012550133
2008-07-21,-0.6712686116746481
2008-07-22,-1.37855646809759
2008-07-23,-1.0346492263267526
2008-07-24,-0.7783687640272203
2008-07-25,-1.1656543882511972
2008-07-26,-1.2503618610375096
2008-07-27,-0.6867011747206925
2008-07-28,-1.2331654794006495
2008-07-29,-0.6541401999256808
2008-07-30,-0.4275455861632981
2008-07-31,-0.26997439355598074
2008-08-01,-1.3796881667310037
2008-08-02,-1.7769721614640008
2008-08-03,-1.778661213178135
2008-08-04,-0.7221610652343285
2008-08-05,-1.2309326685833732
2008-08-06,-2.082265709922979
2008-08-07,-2.067359913508104
2008-08-08,-2.122898108905252
2008-08-09,-2.026510010884574
2008-08-10,-2.0382212225684913
2008-08-11,-2.004433391297016
2008-08-12,-2.1453553598650097
2008-08-13,-2.156230541927846
2008-08-14,-2.1771754628819906
2008-08-15,-2.1714048193998976
2008-08-16,-2.1694336926510087
2008-08-17,-2.16946427910056
2008-08-18,-2.1712280976913765
2008-08-19,-2.169641000809081
2008-08-20,-2.180210318376401
2008-08-21,-2.1924007177699614
2008-08-22,-2.1825009035983856
2008-08-23,-2.2037109071153114
2008-08-24,-2.20358516282271
2008-08-25,-2.211092436940462
2008-08-26,-2.1987457068047473
2008-08-27,-2.1978111208462225
2008-08-28,-2.1805943482429946
2008-08-29,-2.18171245289883
2008-08-30,-2.176893387847236
2008-08-31,-0.08323732205389328
2008-09-01,-0.5165827408083773
2008-09-02,-0.2843908067780283
2008-09-03,-0.27702966791924544
2008-09-04,-0.5544589608366003
2008-09-05,-1.1513365313665938
2008-09-06,0.5387585205468582
2008-09-07,-0.3039287510527931
2008-09-08,-0.4115454745533496
2008-09-09,-0.6658718025759658
2008-09-10,-0.42609103056239367
2008-09-11,-0.8883712305928121
2008-09-12,-0.26976368690351327
2008-09-13,0.13580243866921246
2008-09-14,0.04215692562500623
2008-09-15,0.24841494892988517
2008-09-16,-0.5601650329251947
2008-09-17,-0.054897277297020104
2008-09-18,-0.07855079828368966
2008-09-19,-0.05551580327684418
2008-09-20,-0.419572718313481
2008-09-21,-0.0313457111421903
2008-09-22,-0.32787454255740084
2008-09-23,-0.541599058047296
2008-09-24,0.2834908095769273
2008-09-25,-0.7141881973845118
2008-09-26,-0.20402321133366605
2008-09-27,0.9786460410110167
2008-09-28,0.30516300833152415
2008-09-29,-0.08458652432856381
2008-09-30,-0.29993552013909497
2008-10-01,0.5451986674246938
2008-10-02,-0.3503419890003424
2008-10-03,0.1037614335165807
2008-10-04,0.9328513290432912
2008-10-05,-0.002662418451458495
2008-10-06,-0.2170530388427024
2008-10-07,0.29745522304448824
2008-10-08,0.525167941462707
2008-10-09,0.7343554669357621
2008-10-10,-0.05637902085308205
2008-10-11,0.200288869807439
2008-10-12,0.6056510857164868
2008-10-13,-0.15215199138833102
2008-10-14,0.09777328639323123
2008-10-15,1.0286888709720383
2008-10-16,0.054653189514084426
2008-10-17,0.5358901912777848
2008-10-18,1.1685267198281428
2008-10-19,0.714392710861668
2008-10-20,0.19717584894195175
2008-10-21,0.8703530171259272
2008-10-22,0.16056726732292861
2008-10-23,0.47405118727298023
2008-10-24,0.9884676898115162
2008-10-25,0.07631519278549705
2008-10-26,-1.7468682981163115
2008-10-27,-1.746188599237384
2008-10-28,-0.3810167994063309
2008-10-29,0.10375463652779138
2008-10-30,-0.7696176409610318
2008-10-31,-0.4514641897127488
2008-11-01,-1.2251892130564377
2008-11-02,-1.0890523245960921
2008-11-03,-1.1961286874879018
2008-11-04,0.01835047239057839
2008-11-05,2.6906104043539534
2008-11-06,0.06273820767892445
2008-11-07,0.11498326200767031
2008-11-08,0.30861927713086895
2008-11-09,1.7451628577436817
2008-11-10,0.9539355882676156
2008-11-11,1.536855542318837
2008-11-12,1.0854267348904931
2008-11-13,-0.531960927944107
2008-11-14,0.11932313934962091
2008-11-15,2.5150747703765886
2008-11-16,1.3830430845119874
2008-11-17,-0.04737640920169016
2008-11-18,0.33565769853459626
2008-11-19,0.49060865196364917
2008-11-20,0.23928659298589172
2008-11-21,0.208010249072053
2008-11-22,0.27162666564525184
2008-11-23,3.152550754944909
2008-11-24,2.8232672345541916
2008-11-25,1.9563996753367028
2008-11-26,-0.06043002617148857
2008-11-27,1.377581704019807
2008-11-28,0.5683084293082218
2008-11-29,1.5006921634655117
2008-11-30,1.4441412167387613
2008-12-01,0.11048705392356593
2008-12-02,0.4110940786123408
2008-12-03,0.34604689589900023
2008-12-04,0.3179651367161189
2008-12-05,0.8616902549139995
2008-12-06,1.652210637555981
2008-12-07,1.5551904195779007
2008-12-08,0.5388638738730919
2008-12-09,0.7674262158899693
2008-12-10,1.1591298828269727
2008-12-11,-0.20220161833814124
2008-12-12,0.44863044920110007
2008-12-13,0.46569089106217526
2008-12-14,0.7656861867599148
2008-12-15,0.4145027684901615
2008-12-16,0.4172895338937631
2008-12-17,0.9299456163358774
2008-12-18,0.315079814975073
2008-12-19,0.561762929104152
2008-12-20,1.1769413919492622
2008-12-21,1.8557362713675725
2008-12-22,0.7889454823968067
2008-12-23,0.41898538259668666
2008-12-24,-0.4789817988261201
2008-12-25,-0.8333088244109129
2008-12-26,-0.5569874406662098
2008-12-27,2.4140307350352592
2008-12-28,0.032498404555449834
2008-12-29,-1.692856026702355
2008-12-30,-0.6054057903065946
2008-12-31,0.701230342071241
2009-01-01,-0.2460931734448704
2009-01-02,1.3186042322952871
2009-01-03,0.6150921031447867
2009-01-04,0.6601187553793242
2009-01-05,0.08918189256359059
2009-01-06,0.23508265541972637
2009-01-07,0.8984857537247276
2009-01-08,0.13891885802909462
2009-01-09,0.40303624840265806
2009-01-10,0.9370178831711156
2009-01-11,0.7212814589995958
2009-01-12,0.06416557532467186
2009-01-13,1.0723663209319054
2009-01-14,0.39129445026918924
2009-01-15,0.021327553480279832
2009-01-16,2.064648518794662
2009-01-17,3.001385724271482
2009-01-18,2.7233447023630917
2009-01-19,0.2520819243816977
2009-01-20,0.31692859592575534
2009-01-21,0.3193177374851844
2009-01-22,-0.5338368968499464
2009-01-23,0.6100623314407244
2009-01-24,1.1032416425071772
2009-01-25,2.195677470179869
2009-01-26,0.20893124105299926
2009-01-27,-0.21493237834044923
2009-01-28,1.98848825941086
2009-01-29,0.03769130399045407
2009-01-30,0.8624039387368729
2009-01-31,2.992943864195204
2009-02-01,0.4693918514579339
2009-02-02,0.08799241952546766
2009-02-03,0.5384458590625518
2009-02-04,1.545307597878298
2009-02-05,0.16579755019627382
2009-02-06,0.8443205500630129
2009-02-07,2.684843159366256
2009-02-08,1.0728183206863922
2009-02-09,0.2635892264019365
2009-02-10,0.6666234736506585
2009-02-11,1.8485654481948892
2009-02-12,0.7088293755376485
2009-02-13,0.23535453497129744
2009-02-14,1.3318923453783151
2009-02-15,0.05864981892217695
2009-02-16,-0.3951137541552827
2009-02-17,-1.2880477653796327
2009-02-18,-1.2320677657111818
2009-02-19,-1.383610029262414
2009-02-20,0.5594247649606421
2009-02-21,-0.3998886387797467
2009-02-22,1.1673168558236524
2009-02-23,2.008746684497287
2009-02-24,0.39359183247996327
2009-02-25,-0.6485564736352931
2009-02-26,-0.6706330932228514
2009-02-27,0.8112226131536485
2009-02-28,0.1346367550918524
2009-03-01,1.5650698427831091
2009-03-02,-0.12587143423460742
2009-03-03,0.5054158920410801
2009-03-04,0.49382362766097565
2009-03-05,-0.1864156118750549
2009-03-06,0.3941525840550784
2009-03-07,0.24630448391081544
2009-03-08,1.3689971071789557
2009-03-09,0.2277656969880743
2009-03-10,0.48376408425285167
2009-03-11,1.4518150170818507
2009-03-12,0.5705106536759459
2009-03-13,-0.180114803267399
2009-03-14,1.0153191940235382
2009-03-15,0.663632798583378
2009-03-16,-0.36274649354076566
2009-03-17,0.646382041036204
2009-03-18,-0.1713466877292372
2009-03-19,-0.6117032004198562
2009-03-20,-0.14887244429750632
2009-03-21,0.6431738623276669
2009-03-22,0.2339067763591826
2009-03-23,-0.4334215829716241
2009-03-24,0.1872488468152187
2009-03-25,0.4881209540667753
2009-03-26,-0.5786154589936761
2009-03-27,0.2759733399759917
2009-03-28,1.2055465192689172
2009-03-29,1.1302256880005905
2009-03-30,-0.12585444176263386
2009-03-31,0.46213606592538514
2009-04-01,0.1522919334719888
2009-04-02,0.15771932902022312
2009-04-03,-0.3198948777187947
2009-04-04,1.087034222739156
2009-04-05,-0.2987290546289993
2009-04-06,-0.16802635870567714
2009-04-07,-0.18933831705444235
2009-04-08,-0.028745862930293527
2009-04-09,0.5759686356737319
2009-04-10,0.4937964397058184
2009-04-11,1.5478938521126162
2009-04-12,1.0016980284898362
2009-04-13,0.08225576098732129
2009-04-14,-0.08492637376802752
2009-04-15,-0.5700206666696405
2009-04-16,0.022102410202256575
2009-04-17,0.8348285552187928
2009-04-18,-0.06669684983519789
2009-04-19,-0.45038346849525446
2009-04-20,-0.11046266064932549
2009-04-21,0.5829797296098668
2009-04-22,-0.09400035380170696
2009-04-23,-0.6967879060839731
2009-04-24,-0.6074278944714032
2009-04-25,0.7999498072466398
2009-04-26,0.39101237523443444
2009-04-27,-0.33966052111800027
2009-04-28,0.2631610161082122
2009-04-29,0.19229221249685957
2009-04-30,0.4813035743111346
2009-05-01,-0.06578605333743534
2009-05-02,-0.2678129511209917
2009-05-03,0.0974708203921085
2009-05-04,0.19773320202267253
2009-05-05,0.3057917297945314
2009-05-06,-0.34259342178057145
2009-05-07,-0.9156713360649262
