Date,Weekly_Sales(t+1)
2010-06-11,0.5863341133168012
2010-06-18,0.005935511520857778
2010-06-25,-0.9550749171064238
2010-07-02,-1.2695961860700047
2010-07-09,1.9988677037019598
2010-07-16,-0.9583346806414088
2010-07-23,-0.7209917567807806
2010-07-30,-1.1311710162393067
2010-08-06,-0.37772947411437496
2010-08-13,-0.12447798595977148
2010-08-20,-1.4817792449000449
2010-08-27,0.09172238708591914
2010-09-03,-0.576368445017365
2010-09-10,0.6222144682828674
2010-09-17,-0.12369747919787334
2010-09-24,0.31377656084584316
2010-10-01,-0.25636067263926743
2010-10-08,-0.508211839838701
2010-10-15,-0.71947665541945
2010-10-22,-0.05094965777275237
2010-10-29,0.4218767473686882
2010-11-05,-0.09240834047826477
2010-11-12,-0.42001457574425005
2010-11-19,-0.9520447143837618
2010-11-26,1.226418526316694
2010-12-03,1.173137461776553
2010-12-10,1.083998998351577
2010-12-17,-0.036028204971765024
2010-12-24,2.153293262151563
2010-12-31,-0.9171285148294513
2011-01-07,-0.05932862742253726
2011-01-14,-0.7474142062791445
2011-01-21,0.4067716459178427
2011-01-28,-0.8815236328381724
2011-02-04,-0.6187453709721691
2011-02-11,-0.788069426141527
2011-02-18,1.163840248877476
2011-02-25,-0.3873251160694716
2011-03-04,-0.44774552187285405
2011-03-11,-0.5184961642307662
2011-03-18,0.20074081685805592
2011-03-25,-0.10420776623166063
2011-04-01,-1.081815441589887
2011-04-08,-0.8832682950118262
2011-04-15,-1.026789714876092
2011-04-22,-0.6137868574259946
2011-04-29,-0.9552815218375141
2011-05-06,-0.48589852888091734
2011-05-13,-1.1130357120657988
2011-05-20,-0.7499623312959287
2011-05-27,-0.4299545589178307
2011-06-03,-0.5591054719306842
2011-06-10,-1.294618314613199
2011-06-17,-1.0484143433969078
2011-06-24,-1.0957956950603505
2011-07-01,-0.414275555436178
2011-07-08,-0.7010658782711544
2011-07-15,-0.40541450808051444
2011-07-22,-0.3292691866330148
2011-07-29,-0.7385531589234814
2011-08-05,-0.06355254636927862
2011-08-12,-0.48530167076887737
2011-08-19,0.5401694339586693
2011-08-26,-1.2225821317062784
2011-09-02,-0.851060913042926
2011-09-09,0.7723472395420327
2011-09-16,-0.6431706414033239
2011-09-23,0.9701138793581958
2011-09-30,0.8896528146390252
2011-10-07,0.5665459712945685
2011-10-14,0.8959657369779045
2011-10-21,-0.4636081740043654
2011-10-28,1.4661718387067113
2011-11-04,2.0700315555220534
2011-11-11,0.5584654307008031
2011-11-18,0.4900563086285843
2011-11-25,1.6678869244948287
2011-12-02,0.5914533194316015
2011-12-09,1.4266644229059442
2011-12-16,1.5151142038939502
2011-12-23,3.382591412140597
2011-12-30,0.9693333725962977
2012-01-06,-0.31179960881524316
2012-01-13,0.522034129785162
2012-01-20,-0.014059235232464823
2012-01-27,-0.2657497098632731
2012-02-03,0.24764009081562088
2012-02-10,0.049345461131114994
2012-02-17,0.5933357180926491
2012-02-24,0.10464666081969713
2012-03-02,-0.3036042878153164
2012-03-09,0.2604266280620053
2012-03-16,0.14856164421706475
2012-03-23,0.03224318061306016
2012-03-30,-0.9828058632350277
2012-04-06,-0.26343114565881204
2012-04-13,-1.114160560046181
2012-04-20,-0.020257377165182746
2012-04-27,-0.06538903286786157
2012-05-04,-1.855045125737051
2012-05-11,-1.837828064812835
2012-05-18,-0.8967664707764115
2012-05-25,-0.7139442398424684
2012-06-01,-1.0195815053691535
2012-06-08,-0.6062572627818041
2012-06-15,-0.14422021581953914
2012-06-22,-1.1054142930966793
2012-06-29,-1.0404026710468393
2012-07-06,-0.6641065874871706
2012-07-13,-0.29446776748486564
2012-07-20,-2.2147898747282397
2012-07-27,-0.2993574127873428
2012-08-03,-0.4477225657916218
2012-08-10,0.10866397503534757
2012-08-17,-0.5970059620451921
2012-08-24,-0.18790563840458357
2012-08-31,0.2292063575860935
2012-09-07,-0.5429903029056179
2012-09-14,-0.9490374677423322
2012-09-21,-0.7661004564022272
2012-09-28,-0.4302989001363152
2012-10-05,-0.8765421632107656
2012-10-12,-0.8416948319001519
2012-10-19,0.7229687088113806
2012-10-26,0.7465446042369406
2010-02-12,1.8452374663016482
2010-02-19,1.0732534445101662
2010-02-26,1.2758823001691493
2010-03-05,1.3630212613642045
2010-03-12,1.5644192818040088
2010-03-19,1.2801172077876783
2010-03-26,0.820890501350822
2010-04-02,0.8016143701216548
2010-04-09,0.0325926975017551
2010-04-16,0.5751406897928253
2010-04-23,0.4639482877890801
2010-04-30,0.4177189514212939
2010-05-07,0.46901765996298456
2010-05-14,-0.29284847909457273
2010-05-21,-0.32641481583453996
2010-05-28,-0.3222842162854327
2010-06-04,-0.5566644482764421
2010-06-11,-0.9348646463863669
2010-06-18,-1.1038228572359605
2010-06-25,-0.6522106398669024
2010-07-02,-1.0382130815695854
2010-07-09,-1.4000160511663875
2010-07-16,-1.035396763695194
2010-07-23,-1.2450142600054441
2010-07-30,-1.1191978666687485
2010-08-06,-1.0147020427218891
2010-08-13,-0.8377538337545781
2010-08-20,-1.227219303362068
2010-08-27,-1.1015906645503317
2010-09-03,-1.0683163904047457
2010-09-10,-0.5847859037925864
2010-09-17,-0.5046355832487983
2010-09-24,-0.4658121198099674
2010-10-01,-0.5218046914756431
2010-10-08,-0.4221696235638443
2010-10-15,0.6887739006210432
2010-10-22,0.9470406805096674
2010-10-29,2.4412329133645003
2010-11-05,0.5780821773505231
2010-11-12,0.4355764929063235
2010-11-19,1.1570962707114896
2010-11-26,0.9109292268758057
2010-12-03,1.234743197589152
2010-12-10,2.4634505321513642
2010-12-17,1.6387074888462863
2010-12-24,1.7648993912329003
2010-12-31,-0.4295337732650304
2011-01-07,0.6083732407106428
2011-01-14,0.46922627610182815
2011-01-21,0.527513625294786
2011-01-28,0.7117633991216299
2011-02-04,0.8450065270011652
2011-02-11,1.3222159446063575
2011-02-18,1.2039931787235758
2011-02-25,0.9611431314955082
2011-03-04,1.1626663216186193
2011-03-11,0.7997994097137135
2011-03-18,0.09597028048250174
2011-03-25,0.07594313115349666
2011-04-01,0.08564378160973354
2011-04-08,-0.5302536450988169
2011-04-15,0.08078302557467268
2011-04-22,0.46428207361123036
2011-04-29,0.4363066493922766
2011-05-06,0.033552331740436654
2011-05-13,-0.268002296958276
2011-05-20,-0.4521477627156981
2011-05-27,-0.5423742427656416
2011-06-03,-0.4042703588510464
2011-06-10,-0.706805483402325
2011-06-17,-1.074658321025597
2011-06-24,-1.1394962169782503
2011-07-01,-1.132945670218555
2011-07-08,-1.063726835350182
2011-07-15,-1.3523681250544637
2011-07-22,-1.10787001032953
2011-07-29,-1.0114893541836947
2011-08-05,-0.9148374970573621
2011-08-12,-0.9823248179733314
2011-08-19,-0.8415297858676508
2011-08-26,-1.0407581984634797
2011-09-02,-1.3077659945696591
2011-09-09,-0.9167776271486096
2011-09-16,-0.9858504307197915
2011-09-23,-0.8353547481578742
2011-09-30,-0.344585281527835
2011-10-07,-0.3139812939594494
2011-10-14,0.32818090462953525
2011-10-21,0.7153098734819746
2011-10-28,1.232344111992448
2011-11-04,1.754677200429554
2011-11-11,0.9178552826854197
2011-11-18,0.8427534727016518
2011-11-25,0.27763321418768255
2011-12-02,0.6283795284257631
2011-12-09,1.8517671514474594
2011-12-16,1.6697287086923591
2011-12-23,2.394440313421835
2011-12-30,-0.08302236664547895
2012-01-06,-0.08567179160879518
2012-01-13,0.7985685744945353
2012-01-20,0.29119326321252953
2012-01-27,0.2915061874207949
2012-02-03,0.6398325544482877
2012-02-10,0.7498358444606233
2012-02-17,0.7258867117213551
2012-02-24,0.5848830634768309
2012-03-02,0.6191169718610987
2012-03-09,0.20340759198705868
2012-03-16,0.07886375709731004
2012-03-23,0.07508780498423738
2012-03-30,-0.008024864731132796
2012-04-06,0.18235822357771897
2012-04-13,0.19437451317512183
2012-04-20,-0.1327981773736094
2012-04-27,-0.2841700477186705
2012-05-04,0.04383710738543612
2012-05-11,-0.6663339524666276
2012-05-18,-0.15136501373070776
2012-05-25,-0.8273647500401569
2012-06-01,-0.8316205192725703
2012-06-08,-0.7981584906020249
2012-06-15,-0.8177475460394577
2012-06-22,-1.0310784096211274
2012-06-29,-1.1567487716606324
2012-07-06,-1.387519944449644
2012-07-13,-1.1232032965345493
2012-07-20,-1.0207101875205904
2012-07-27,-1.2437208399446125
2012-08-03,-1.3525976028071918
2012-08-10,-1.1376186717286558
2012-08-17,-1.1733546163125987
2012-08-24,-1.6584705855799713
2012-08-31,-1.5349489697705572
2012-09-07,-1.0399654571358732
2012-09-14,-0.687279012806545
2012-09-21,-0.9021119125878903
2012-09-28,-0.4523772404684266
2012-10-05,-0.12405716115605407
2012-10-12,-0.757916437419056
2012-10-19,1.3439537462738815
2012-10-26,3.4204770690972963
2010-02-12,0.7892750348566935
2010-02-19,0.5684542049629518
2010-02-26,0.06759808867709251
2010-03-05,0.8707327928237539
2010-03-12,0.22776198094179087
2010-03-19,-0.2682636418098615
2010-03-26,-1.328426664399017
2010-04-02,-0.9052402779009457
2010-04-09,-0.8677115251232642
2010-04-16,-0.2557237533252009
2010-04-23,-0.1101543760296009
2010-04-30,-0.5980281621394599
2010-05-07,-0.9191741607555796
2010-05-14,-0.5362863332398737
2010-05-21,-0.8237825199338854
2010-05-28,-0.9521087929574398
2010-06-04,-0.5877550297172749
2010-06-11,-1.0095777260708083
2010-06-18,-0.8632992299000486
2010-06-25,-1.1538379608276517
2010-07-02,0.5086457856460663
2010-07-09,-0.6329810557552367
2010-07-16,-0.37504361054971835
2010-07-23,-0.3018831495065352
2010-07-30,0.17052335994172207
2010-08-06,0.2935706368946438
2010-08-13,0.13795843929015858
2010-08-20,0.598909951524297
2010-08-27,2.605243622309418
2010-09-03,1.4977757038175168
2010-09-10,-0.21337662870348523
2010-09-17,-0.622992783052133
2010-09-24,-0.9798795851453175
2010-10-01,-1.0209478714537101
2010-10-08,-0.4608469944440394
2010-10-15,-0.6642731989385652
2010-10-22,-0.6998261162179383
2010-10-29,-0.554232495541991
2010-11-05,-0.8097395418676889
2010-11-12,-0.8110911103220528
2010-11-19,-0.9148830824341
2010-11-26,1.872681398353861
2010-12-03,-0.7844779395457611
2010-12-10,-1.0191902263785282
2010-12-17,-0.5891005373265524
2010-12-24,1.3592247851324715
2010-12-31,1.2941010046744303
2011-01-07,2.261587645040794
2011-01-14,-0.2312197566391274
2011-01-21,-0.6496120146735118
2011-01-28,-1.2032217265951823
2011-02-04,-1.0965205488414544
2011-02-11,0.6915075427609606
2011-02-18,1.8351647672663522
2011-02-25,1.0805350063496308
2011-03-04,0.6415843617807013
2011-03-11,0.6295232800579001
2011-03-18,-0.549001986232053
2011-03-25,0.051433814830503875
2011-04-01,0.06790113093143425
2011-04-08,0.18825739266580102
2011-04-15,0.37002819766506545
2011-04-22,-0.36594022122929215
2011-04-29,-0.7586829828561922
2011-05-06,0.06422825880881264
2011-05-13,-1.1020480395606478
2011-05-20,-1.385156174411791
2011-05-27,-1.0728529487773641
2011-06-03,0.21677366879935864
2011-06-10,-0.34678188990980785
2011-06-17,-0.6965956857866554
2011-06-24,-1.6456331137086935
2011-07-01,-1.293516196698848
2011-07-08,-0.6872195584373223
2011-07-15,-1.3503851061486196
2011-07-22,-1.147698324754688
2011-07-29,0.10553897892067901
2011-08-05,1.0445699516043525
2011-08-12,0.5850669813459661
2011-08-19,0.5127914036854604
2011-08-26,3.022484319777303
2011-09-02,0.40649024170746395
2011-09-09,0.9542391164301651
2011-09-16,-0.8551595149484292
2011-09-23,-0.09575986894836809
2011-09-30,-0.04829133022827758
2011-10-07,0.3362753513764818
2011-10-14,-0.3527154572498186
2011-10-21,-0.9014280063413267
2011-10-28,-0.7740593468414921
2011-11-04,-0.6375327504154498
2011-11-11,-0.4186816951749294
2011-11-18,-1.1612564352139374
2011-11-25,3.160265511136321
2011-12-02,0.8557018970084039
2011-12-09,-0.698929111145087
2011-12-16,0.3248021716271032
2011-12-23,1.9020340711094026
2011-12-30,1.8495410918123254
2012-01-06,3.032339253888497
2012-01-13,1.501757679039567
2012-01-20,0.848162205720381
2012-01-27,0.24170798548659803
2012-02-03,0.5950491932039839
2012-02-10,0.8127305053427449
2012-02-17,1.6306597323463712
2012-02-24,1.302883169205254
2012-03-02,1.8968156834896372
2012-03-09,1.2986284559542955
2012-03-16,0.41098132791680847
2012-03-23,0.1684141858515038
2012-03-30,-0.2795549962066355
2012-04-06,0.014456598955724211
2012-04-13,-1.0904475820644457
2012-04-20,-1.3871623141355336
2012-04-27,-1.3760830893167997
2012-05-04,-0.14623458683152815
2012-05-11,-0.39429285454550606
2012-05-18,-1.0150991559449147
2012-05-25,-0.7357245016672616
2012-06-01,0.2998617940947779
2012-06-08,-0.5535961068078739
2012-06-15,-0.5728574724938349
2012-06-22,-0.10486325826879322
2012-06-29,-0.3570368397967325
2012-07-06,0.36234304609495865
2012-07-13,-0.5664026724763553
2012-07-20,0.772959239882934
2012-07-27,0.5229433192059088
2012-08-03,0.25250235058625065
2012-08-10,0.5903762816420336
2012-08-17,0.47598389147311243
2012-08-24,2.3747072577414796
2012-08-31,1.2488386135659475
2012-09-07,-0.33917552932582945
2012-09-14,-0.37100708772188645
2012-09-21,-0.6318901036396068
2012-09-28,-0.39251702693506324
2012-10-05,-0.43660967494178693
2012-10-12,-0.9023250114141785
2012-10-19,-1.0930658671419586
2012-10-26,0.07956825772359137
2010-02-12,-0.7061277914525261
2010-02-19,-0.5573376643794367
2010-02-26,-0.8594398873446228
2010-03-05,-0.6970185251453428
2010-03-12,-0.5654180041472159
2010-03-19,-0.8556998210347261
2010-03-26,-0.9255851648777326
2010-04-02,-0.3811931986129479
2010-04-09,-0.694560533967878
2010-04-16,-0.8227517150437739
2010-04-23,-0.6972308433201405
2010-04-30,-0.7760560072346746
2010-05-07,-0.28727098755775493
2010-05-14,-0.4127673610304502
2010-05-21,-0.5356628368618741
2010-05-28,-0.547411789707647
2010-06-04,-0.24156541739074086
2010-06-11,-0.23701486727897214
2010-06-18,-0.1605517430590621
2010-06-25,-0.3645711353513868
2010-07-02,-0.3243858377291111
2010-07-09,-0.06935292089983112
2010-07-16,-0.18233885422675786
2010-07-23,-0.388687621879122
2010-07-30,-0.09489847206562768
2010-08-06,-0.07851526675071394
2010-08-13,-0.36584708592108417
2010-08-20,-0.3786188407435265
2010-08-27,-0.35743601976563916
2010-09-03,-0.35665820029835177
2010-09-10,-0.28373915638083286
2010-09-17,-0.3851680398276689
2010-09-24,-0.540484909254874
2010-10-01,-0.18311463217313406
2010-10-08,-0.10522040179425111
2010-10-15,-0.26884421981041384
2010-10-22,-0.19311196007682646
2010-10-29,-0.5508374617971705
2010-11-05,-0.2806585013253556
2010-11-12,0.3941744020598157
2010-11-19,-0.5963286722684755
2010-11-26,0.1938807854310072
2010-12-03,0.5824271283525041
2010-12-10,1.4591011212174128
2010-12-17,2.213104205551164
2010-12-24,5.838551365391845
2010-12-31,-0.3193208243476403
2011-01-07,-0.6702113140562298
2011-01-14,-0.8441570618010164
2011-01-21,-0.922431015069441
2011-01-28,-0.8425748830945916
2011-02-04,-0.5169216748941594
2011-02-11,-0.5235341611265591
2011-02-18,-0.11454606931805503
2011-02-25,-0.466175589596613
2011-03-04,-0.3167362588736614
2011-03-11,-0.639633413843547
2011-03-18,-0.5994338255748908
2011-03-25,-0.8572411693229207
2011-04-01,-0.6875417850740867
2011-04-08,-0.5596731643022107
2011-04-15,-0.6560880723903639
2011-04-22,-0.41843054003899477
2011-04-29,-0.522329663788765
2011-05-06,-0.531506300286028
2011-05-13,-0.7593298264066262
2011-05-20,-0.6655627709407084
2011-05-27,-0.5345808307787705
2011-06-03,-0.0901641850718226
2011-06-10,-0.2767918607189447
2011-06-17,-0.14260064968410424
2011-06-24,0.10548088844146448
2011-07-01,0.2973205669756864
2011-07-08,0.6093547891753969
2011-07-15,-0.17313159491582183
2011-07-22,-0.13464075965010444
2011-07-29,0.07555219187864379
2011-08-05,0.29150631541968924
2011-08-12,0.06083690914843841
2011-08-19,-0.0733338866772868
2011-08-26,0.6747508285339799
2011-09-02,0.522847382070829
2011-09-09,0.3793427526376536
2011-09-16,-0.24394583077356818
2011-09-23,-0.1997203632674027
2011-09-30,-0.1631750974303599
2011-10-07,0.2813946623449521
2011-10-14,-0.13299121075359974
2011-10-21,-0.23593694423769207
2011-10-28,-0.24120202666849094
2011-11-04,0.1576887027116562
2011-11-11,0.3970406974195836
2011-11-18,0.05157657029380293
2011-11-25,0.961068011811327
2011-12-02,0.9680214320359498
2011-12-09,2.0666434538381138
2011-12-16,3.106796316734467
2011-12-23,7.4288104115843145
2011-12-30,1.9929200506814573
2012-01-06,-0.22872629237821818
2012-01-13,-0.6031248953829113
2012-01-20,-0.7251976382869946
2012-01-27,-0.7702989182642
2012-02-03,-0.2527427443812895
2012-02-10,0.19180251714308413
2012-02-17,0.19635510877576406
2012-02-24,-0.01760240731381889
2012-03-02,-0.41530293000255275
2012-03-09,-0.010920509370427992
2012-03-16,-0.017400296743578878
2012-03-23,-0.24030579898833565
2012-03-30,0.052344182156532894
2012-04-06,0.6873368049534747
2012-04-13,-0.008205286558112217
2012-04-20,-0.24034050484383143
2012-04-27,-0.30823536579811006
2012-05-04,-0.019774585563671884
2012-05-11,-0.20186191870358303
2012-05-18,-0.23182327960098756
2012-05-25,-0.1028522375368928
2012-06-01,0.2649359207563121
2012-06-08,0.2975553418805106
2012-06-15,-0.14259452512136955
2012-06-22,0.0862456784131634
2012-06-29,-0.02776918145316746
2012-07-06,0.9206173164705544
2012-07-13,0.37108275902966115
2012-07-20,0.2814334512422706
2012-07-27,0.19258033661037152
2012-08-03,0.38672489225369444
2012-08-10,0.25915229201398804
2012-08-17,0.3330778057408843
2012-08-24,0.13623435945253734
2012-08-31,-0.05715279193261344
2012-09-07,0.36414158793050766
2012-09-14,-0.03872194114344928
2012-09-21,0.07542357606121845
2012-09-28,-0.050301447753566375
2012-10-05,0.5579186698097579
2012-10-12,0.5476191968111609
2012-10-19,0.21405101203678248
2012-10-26,0.4801489722064775
2010-02-12,0.09682824200260108
2010-02-19,0.5605960735644596
2010-02-26,-0.27226445591202736
2010-03-05,-0.1259622145932911
2010-03-12,0.1857604357698015
2010-03-19,-0.026050039805463398
2010-03-26,-0.1783707803734727
2010-04-02,-0.03039822533962931
2010-04-09,-0.0752903794018292
2010-04-16,-0.3792422555522538
2010-04-23,-0.35298498047577015
2010-04-30,-0.4916266713295357
2010-05-07,-0.2209213863595876
2010-05-14,-0.2992325328486624
2010-05-21,-0.16234594320823256
2010-05-28,-0.06577015647570744
2010-06-04,-0.3615894984210211
2010-06-11,-0.20680992040437712
2010-06-18,-0.1297564551390292
2010-06-25,-0.2170889914396466
2010-07-02,-0.2069964529004804
2010-07-09,-0.3243112616997661
2010-07-16,-0.20840251224610773
2010-07-23,-0.5032906048358754
2010-07-30,0.019684336739142536
2010-08-06,-0.4815242409155762
2010-08-13,-0.001995826557957386
2010-08-20,-0.3254827423002938
2010-08-27,-0.6372915932865856
2010-09-03,-0.5133308577511339
2010-09-10,-0.564784151051271
2010-09-17,0.3153185593133234
2010-09-24,-0.18264407028420335
2010-10-01,-0.5118993621560378
2010-10-08,-0.34786946808263347
2010-10-15,-0.43530657563106634
2010-10-22,-0.3131814894322678
2010-10-29,0.01946247611877726
2010-11-05,-0.28379131629623044
2010-11-12,1.4627590778432127
2010-11-19,0.7903829118891966
2010-11-26,3.9303649669197585
2010-12-03,0.8168436769614295
2010-12-10,1.75832264416887
2010-12-17,2.776166884781034
2010-12-24,5.499203591021613
2010-12-31,0.5680234584093009
2011-01-07,-0.18838135766435096
2011-01-14,-0.37499581501596224
2011-01-21,-0.5059614110300821
2011-01-28,-0.409648465542066
2011-02-04,-0.35546218854902106
2011-02-11,-0.2841502500387323
2011-02-18,0.1687633686248713
2011-02-25,-0.22778493434120758
2011-03-04,-0.31204109758109055
2011-03-11,-0.1552181408571329
2011-03-18,-0.12122824594218402
2011-03-25,-0.019996212431928242
2011-04-01,-0.09331902777520949
2011-04-08,-0.219744253259178
2011-04-15,-0.3754550806313681
2011-04-22,-0.04291427320316818
2011-04-29,-0.06284498778681431
2011-05-06,-0.5312181936274661
2011-05-13,-0.45512706646701495
2011-05-20,-0.23275348173741425
2011-05-27,-0.35624082040775545
2011-06-03,-0.34196543195596923
2011-06-10,-0.5459415426948945
2011-06-17,-0.4348402443908081
2011-06-24,-0.43233618694311804
2011-07-01,-0.4933648150432258
2011-07-08,-0.5040353216953182
2011-07-15,-0.13587669938617683
2011-07-22,-0.38227764798884434
2011-07-29,-0.5213107744594329
2011-08-05,-0.5915854792413895
2011-08-12,-0.46567604437164617
2011-08-19,-0.5739609846095663
2011-08-26,-0.5866706305940609
2011-09-02,0.02818428343657802
2011-09-09,-0.2319663711288571
2011-09-16,-0.5089826722169678
2011-09-23,-0.16242649133154988
2011-09-30,-0.26476924106860295
2011-10-07,-0.2750045052297876
2011-10-14,-0.38703705288942
2011-10-21,-0.22261007069931085
2011-10-28,0.3256485028475303
2011-11-04,-0.17086284740531393
2011-11-11,2.45380622964017
2011-11-18,0.5738073789134744
2011-11-25,4.9190988331400405
2011-12-02,0.5784381894417363
2011-12-09,1.2901387970742624
2011-12-16,2.4108585355373506
2011-12-23,5.17755515086587
2011-12-30,0.9905859789569412
2012-01-06,-0.11523235669243852
2012-01-13,-0.518436478269477
2012-01-20,-0.285813498128987
2012-01-27,-0.5439094689873446
2012-02-03,-0.4402553392776864
2012-02-10,-0.23942484472304904
2012-02-17,0.4302564919122623
2012-02-24,-0.09783537518086283
2012-03-02,-0.1815291146824948
2012-03-09,-0.2423330559122963
2012-03-16,-0.16071237074235808
2012-03-23,-0.369094605139239
2012-03-30,-0.4328590431821955
2012-04-06,-0.10050759450003996
2012-04-13,-0.4586188982690704
2012-04-20,-0.505822924782975
2012-04-27,-0.4856971989534028
2012-05-04,-0.5767773426757324
2012-05-11,-0.4972819974613956
2012-05-18,-0.052595592375924795
2012-05-25,-0.3391024407657773
2012-06-01,-0.2581063568327911
2012-06-08,-0.42030908031936515
2012-06-15,-0.5494291351220383
2012-06-22,-0.3786190674402723
2012-06-29,-0.44152856487608866
2012-07-06,-0.44962859720687837
2012-07-13,-0.22990886117183856
2012-07-20,-0.4965810874760377
2012-07-27,-0.37130473259306923
2012-08-03,-0.6049635333369211
2012-08-10,-0.5167336626800489
2012-08-17,-0.445995452907775
2012-08-24,-0.5229839144244809
2012-08-31,0.2915808860592051
2012-09-07,-0.4039733556606195
2012-09-14,-0.5076486822448348
